,label,ArtsName,OverAttackFirst,OverAttackLast,BaseArts,AdditionalArts,Sequence,ArtsCategory,PlayerUse,EnemyUse,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,Attack,AttackCount,BP,Turn,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,Random,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
285,MON_M011_A01a,ファングクラッシュ［1］,ファング,クラッシュ,ファングクラッシュ［1］,–,M011_A01a,モンスター技,1,1,モンスター,–,突,–,敵,単体,45,1,5,0,94,3,0,0,1,26,0,筋,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
286,MON_M011_B02a,グライダースパイク［1］,グライダー,スパイク,グライダースパイク［1］,–,M011_B02a,モンスター技,1,1,モンスター,–,突,–,敵,単体,54,1,7,0,93,4,21,9,2,28,0,筋,体,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,有翼,0,–,0,0,1,0,1,4,26,26
287,MON_M012_A03a,妖精のイタズラ［1］,妖精の,イタズラ,妖精のイタズラ［1］,–,M012_A03a,モンスター技,1,0,モンスター,–,雷,–,敵,単体,49,1,3,0,95,-2,3,3,0,27,0,知,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,水棲,1,打インタラプト,100,0,1,0,1,0,22,5
288,MON_M012_A04a,妖精のオシオキ［1］,妖精の,オシオキ,妖精のオシオキ［1］,–,M012_A04a,モンスター技,1,0,モンスター,–,冷,–,敵,単体,49,1,3,0,95,1,3,3,0,27,0,知,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,獣,1,突インタラプト,100,0,1,0,1,0,22,5
289,MON_M021_A01a,ビンタ［1］,ビン,ビンタ,ビンタ［1］,–,M021_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,35,1,3,0,90,0,0,0,0,24,0,筋,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
290,MON_M021_A02a,割り込みチョップ［1］,割り込み,チョップ,割り込みチョップ［1］,–,M021_A02a,モンスター技,1,0,モンスター,–,打,–,敵,単体,59,1,4,0,99,-1,4,3,1,30,0,技,体,–,メカスタン,ガード不可,–,–,50,100,0,0,–,–,0,0,–,0,0,0,0,–,0,突インタラプト,100,0,1,0,1,0,23,6
291,MON_M021_A03a,挟み込み［1］,挟み,込み,挟み込み［1］,–,M021_A03a,モンスター技,1,0,モンスター,–,打,–,敵,単体,43,1,5,0,95,2,5,3,0,26,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,精霊,0,–,0,0,1,0,1,1,24,24
292,MON_M021_A04a,岩石投げ［1］,岩石,投げ,岩石投げ［1］,–,M021_A04a,モンスター技,1,0,モンスター,–,打,–,敵,単体,44,1,5,0,83,-2,5,3,2,26,0,技,体,–,すばやさ,–,–,–,-8,0,0,0,–,–,0,0,対空,0,0,0,0,虫,1,–,0,0,1,1,1,0,24,24
293,MON_M021_A05a,ヤシの実爆弾［1］,ヤシ,爆弾,ヤシの実爆弾［1］,–,M021_A05a,モンスター技,1,0,モンスター,–,打,–,敵,単体,55,1,6,0,80,1,18,8,0,29,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,25,25
294,MON_M022_A02a,目つぶし花粉［1］,目つぶし,花粉,目つぶし花粉［1］,–,M022_A02a,モンスター技,1,1,モンスター,–,打,–,敵,全体,15,1,3,0,95,2,0,0,0,15,0,技,集,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,22,22
295,MON_M022_A03a,スターフィクサー［1］,スター,フィクサー,スターフィクサー［1］,–,M022_A03a,モンスター技,1,1,モンスター,–,熱,–,敵,単体,35,1,4,0,95,-1,4,3,0,24,0,知,集,–,マヒ,メカマヒ,–,–,50,25,0,0,–,–,0,0,–,0,0,0,0,魔族,1,–,0,0,1,0,1,0,23,23
296,MON_M023_A01a,小突く［1］,小,突く,小突く［1］,–,M023_A01a,モンスター技,1,1,モンスター,–,突,–,敵,単体,22,1,1,0,95,-1,0,0,0,20,0,筋,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,20,20
297,MON_M023_A03a,花粉［1］,花,粉,花粉［1］,–,M023_A03a,モンスター技,1,0,モンスター,–,打,–,敵,全体,19,1,4,0,100,2,12,6,0,19,0,技,集,–,混乱,–,–,–,25,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,23,23
298,MON_M030_A01a,かみつき［1］,かみ,つき,かみつき［1］,–,M030_A01a,モンスター技,1,0,モンスター,–,突,–,敵,単体,23,1,1,0,95,2,0,0,0,21,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,20,20
299,MON_M030_A04a,かみ砕き［1］,かみ,砕き,かみ砕き［1］,–,M030_A04a,モンスター技,1,1,モンスター,–,突,–,敵,単体,33,1,3,0,94,0,0,0,1,23,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,物質,0,–,0,0,1,0,1,0,22,22
300,MON_M030_A02a,毒牙［1］,毒,牙,毒牙［1］,–,M030_A02a,モンスター技,1,1,モンスター,–,突,–,敵,単体,15,1,3,0,90,2,3,3,0,15,0,筋,体,–,毒,–,–,–,75,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
301,MON_M031_A01a,強襲牙［1］,強襲,牙,強襲牙［1］,–,M031_A01a,モンスター技,1,1,モンスター,–,突,–,敵,単体,25,1,2,0,94,1,0,0,1,21,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,21,21
302,MON_M031_A01a_A,魁強襲牙［1］,魁,強襲牙,魁強襲牙［1］,–,M031_A01a,モンスター技,1,0,モンスター,–,突,–,敵,単体,32,1,3,0,94,6,0,0,1,23,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,22,22
303,MON_M031_A04a,ダガージョウ［1］,ダガ,ジョウ,ダガージョウ［1］,–,M031_A04a,モンスター技,1,0,モンスター,–,突,–,敵,単体,34,1,3,0,95,-1,3,3,0,24,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,爬虫類,0,チェイス,100,0,1,0,0,0,22,22
304,MON_M031_B01a,青の舞［1］,青の,舞,青の舞［1］,–,M031_B01a,モンスター技,1,0,モンスター,–,–,–,敵,全体,0,1,2,0,100,-2,0,0,0,0,0,–,–,–,術力,詠唱延長,–,–,-10,50,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,0,0,0,0,21,21
305,MON_M032_A01a,フリーズバリア［1］,フリーズ,バリア,フリーズバリア［1］,–,M032_A01a,モンスター技,1,0,モンスター,–,冷,–,敵,単体,60,1,3,0,95,-2,0,0,0,30,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,1,0,0,0,–,0,カウンター,80,0,1,0,1,0,22,5
306,MON_M032_A01a_A,フリーズスピア［1］,フリーズ,スピア,フリーズスピア［1］,–,M032_A01a,モンスター技,1,0,モンスター,–,冷,–,敵,単体,35,1,3,0,95,0,0,0,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
307,MON_M032_A02a,突きあげる［1］,突き,あげる,突きあげる［1］,–,M032_A02a,モンスター技,1,0,モンスター,–,突,–,敵,単体,45,1,5,0,95,-1,5,3,0,26,0,筋,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,24,24
308,MON_M032_B01a,どつきまわす［1］,どつき,まわす,どつきまわす［1］,–,M032_B01a,モンスター技,1,0,モンスター,–,突,–,敵,単体,46,1,6,0,94,0,18,8,1,26,0,筋,体,–,術力,–,–,–,-30,0,0,0,–,–,0,0,–,0,0,0,0,有翼,0,–,0,0,1,1,1,1,25,25
309,MON_M032_B02a,ぶちかまし［1］,ぶち,かまし,ぶちかまし［1］,–,M032_B02a,モンスター技,1,0,モンスター,–,打,–,敵,単体,90,1,7,0,93,-2,21,9,2,38,0,技,体,–,スタン,ガード不可,–,–,75,100,0,0,–,–,0,0,–,0,0,0,0,–,0,打インタラプト,100,0,1,0,1,0,26,9
310,MON_M040_A01a,ハンマーボール［1］,ハンマー,ボール,ハンマーボール［1］,–,M040_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,21,1,1,0,95,3,0,0,0,20,0,筋,体,–,スタン,–,–,–,25,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,20,20
311,MON_M040_A03a,カウンターキック［1］,カウンター,キック,カウンターキック［1］,–,M040_A03a,モンスター技,1,0,モンスター,–,打,–,敵,単体,68,1,4,0,95,0,4,3,0,32,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,1,0,0,0,精霊,0,カウンター,82,0,1,0,1,0,23,6
312,MON_M040_A04a,カエルコンボ［1］,カエル,コンボ,カエルコンボ［1］,–,M040_A04a,モンスター技,1,1,モンスター,–,打,–,敵,単体,31,1,3,0,94,1,0,0,1,23,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,22,22
313,MON_M040_B02a,サイクロンスクィーズ［1］,サイクロン,スクィーズ,サイクロンスクィーズ［1］,–,M040_B02a,モンスター技,1,0,モンスター,–,冷,–,敵,単体,48,1,6,0,95,0,18,8,0,27,0,知,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,2,1,2,25,25
314,MON_M041_A02a,触手［1］,触,手,触手［1］,–,M041_A02a,モンスター技,1,0,モンスター,–,打,–,敵,単体,40,1,4,0,95,0,0,0,0,25,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,23,23
315,MON_M041_B01a,墨［1］,墨,墨,墨［1］,–,M041_B01a,モンスター技,1,0,モンスター,–,突,冷,敵,乱撃,43,3,4,0,95,2,4,3,0,9,0,知,体,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,獣,1,–,0,0,1,0,1,1,23,23
316,MON_M041_B01a_A,墨臭い［1］,墨,臭い,墨臭い［1］,–,M041_B01a,モンスター技,1,0,モンスター,–,突,冷,敵,乱撃,28,3,3,0,95,1,3,3,0,7,0,知,体,–,暗闇,悪臭,–,–,75,75,0,0,–,–,0,0,対空,0,0,0,0,獣,1,–,0,0,1,0,1,1,22,22
317,MON_M041_B03a,タイガーランページ［1］,タイ,ページ,タイガーランページ［1］,–,M041_B03a,モンスター技,1,0,モンスター,–,打,熱,敵,乱撃,63,6,6,0,95,-3,18,8,0,5,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,1,25,25
318,MON_M042_A02a,ついばみ［1］,つい,ばみ,ついばみ［1］,–,M042_A02a,モンスター技,1,0,モンスター,–,突,–,敵,単体,35,1,3,0,94,1,3,3,1,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
319,MON_M042_A03a,スポットブレス［1］,スポット,ブレス,スポットブレス［1］,–,M042_A03a,モンスター技,1,0,モンスター,–,冷,–,敵,単体,45,1,5,0,95,3,15,7,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,獣,1,–,0,0,1,0,1,1,24,24
320,MON_M042_A01a,スメルブレス［1］,スメル,ブレス,スメルブレス［1］,–,M042_A01a,モンスター技,1,0,モンスター,–,無,–,敵,単体,31,1,4,0,95,2,4,3,0,23,0,知,体,–,悪臭,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,23,23
321,MON_M042_A04a,ペインフルバイト［1］,ペイ,バイト,ペインフルバイト［1］,–,M042_A04a,モンスター技,1,0,モンスター,–,突,–,敵,単体,44,1,5,0,95,2,15,7,0,26,0,技,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,爬虫類,0,–,0,0,1,0,1,0,24,24
322,MON_M050_A06a,粘液［1］,粘,液,粘液［1］,–,M050_A06a,モンスター技,1,1,モンスター,–,無,–,敵,単体,25,1,3,0,95,1,0,0,0,21,0,知,集,–,悪臭,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,0,1,0,22,22
323,MON_M050_B02a,スコール［1］,スコ,ール,スコール［1］,–,M050_B02a,モンスター技,1,1,モンスター,–,冷,–,敵,全体,28,1,6,0,95,-1,18,8,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,1,0,0,0,元素霊,0,–,0,0,1,1,1,1,25,25
324,MON_M051_A01a,溶かす［1］,溶,かす,溶かす［1］,–,M051_A01a,モンスター技,1,0,モンスター,–,無,–,敵,単体,26,1,3,0,95,-2,0,0,0,22,0,知,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
325,MON_M051_B01a,マヒパンチ［1］,マヒ,パンチ,マヒパンチ［1］,–,M051_B01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,44,1,5,0,95,-1,0,0,0,26,0,筋,体,–,マヒ,メカマヒ,–,–,50,25,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
326,MON_M051_B02a,不意打ち［1］,不意,打ち,不意打ち［1］,–,M051_B02a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,49,1,6,0,94,-2,6,4,1,27,0,運,体,–,即死,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,チェイス,100,0,1,0,0,0,25,25
327,MON_M052_A01a,体当たり［1］,体,当たり,体当たり［1］,–,M052_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,33,1,3,0,94,-1,0,0,1,23,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,22,22
328,MON_M052_B02a,七支刀［1］,七,七支刀,七支刀［1］,–,M052_B02a,モンスター技,1,0,モンスター,–,斬,–,敵,乱撃,70,7,7,0,95,2,0,0,0,5,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,3,1,3,26,26
329,MON_M070_A01a,転がる［1］,転,転がる,転がる［1］,–,M070_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,24,1,1,0,95,2,0,0,0,21,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,1,0,1,1,20,20
330,MON_M070_A02a,針［1］,針,針,針［1］,–,M070_A02a,モンスター技,1,0,モンスター,–,突,–,敵,単体,31,1,3,0,95,1,0,0,0,23,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,有翼,0,–,0,0,1,0,1,0,22,22
331,MON_M070_A03a,ゴロゴロアタック［1］,ゴロゴロ,アタック,ゴロゴロアタック［1］,–,M070_A03a,モンスター技,1,1,モンスター,–,打,–,敵,単体,45,1,5,0,94,0,0,0,1,26,0,体,体,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対地,0,0,0,0,精霊,0,–,0,0,1,1,1,1,24,24
332,MON_M070_A04a,ハイドアタック［1］,ハイ,アタック,ハイドアタック［1］,–,M070_A04a,モンスター技,1,0,モンスター,–,打,–,敵,単体,41,1,4,0,94,-1,4,3,1,25,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,精霊,0,チェイス,100,0,1,0,0,0,23,23
333,MON_M071_A02a,スラッシュ［1］,スラ,ッシュ,スラッシュ［1］,–,M071_A02a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,34,1,3,0,95,1,0,0,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,22,22
334,MON_M071_A03a,レッグブレイカー［1］,レッグ,ブレイカー,レッグブレイカー［1］,–,M071_A03a,モンスター技,1,0,モンスター,–,突,–,敵,単体,37,1,4,0,95,1,0,0,0,24,0,筋,体,–,すばやさ,–,–,–,-8,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,23,23
335,MON_M071_B01a,滅多刺し［1］,滅多,刺し,滅多刺し［1］,–,M071_B01a,モンスター技,1,0,モンスター,–,突,–,敵,全体,22,1,5,0,95,-1,15,7,0,20,0,筋,体,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,24,24
336,MON_M072_A01a,音速剣［1］,音速,剣,音速剣［1］,–,M072_A01a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,28,1,2,0,95,5,0,0,0,22,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,21,21
337,MON_M072_B03a,地獄爪殺法［1］,地獄爪,殺法,地獄爪殺法［1］,–,M072_B03a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,57,1,4,0,95,-1,4,3,0,29,0,技,体,–,毒,ガード不可,–,–,75,100,0,0,–,–,0,0,–,0,0,0,0,–,0,斬インタラプト,100,0,1,0,1,0,23,6
338,MON_M072_B03a_A,地獄爪［1］,地獄,爪,地獄爪［1］,–,M072_B03a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,22,1,3,0,95,1,0,0,0,20,0,技,体,–,毒,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,22,22
339,MON_M072_B01a,死神のカマ［1］,死神の,カマ,死神のカマ［1］,–,M072_B01a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,42,1,5,0,95,-2,15,7,0,26,0,筋,体,–,即死,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,24
340,MON_M080_A01a,カギ爪［1］,カギ,爪,カギ爪［1］,–,M080_A01a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,21,1,1,0,95,-2,0,0,0,20,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,20,20
341,MON_M080_A05a,目つぶし［1］,目,つぶし,目つぶし［1］,–,M080_A05a,モンスター技,1,0,モンスター,–,突,–,敵,単体,32,1,3,0,95,2,0,0,0,23,0,筋,体,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,0,22,22
342,MON_M080_A04a,急降下［1］,急,降下,急降下［1］,–,M080_A04a,モンスター技,1,0,モンスター,–,突,–,敵,単体,38,1,4,0,84,3,4,3,1,24,0,体,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,爬虫類,0,–,0,0,1,0,1,1,23,23
343,MON_M080_A03a,フェザーショット［1］,フェザー,ショット,フェザーショット［1］,–,M080_A03a,モンスター技,1,1,モンスター,–,突,–,敵,単体,45,1,5,0,95,1,5,3,0,26,0,知,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,1,1,1,24,24
344,MON_M081_A01a,顔面タックル［1］,顔面,タックル,顔面タックル［1］,–,M081_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,19,1,1,0,94,1,0,0,1,19,0,体,体,–,メカスタン,–,–,–,25,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,20,20
345,MON_M081_A01a_A,クタバレ、アホヅラ！［1］,クタバレ、,アホヅラ！,クタバレ、アホヅラ！［1］,–,M081_A01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,19,1,1,0,94,2,0,0,1,19,0,体,体,–,メカスタン,–,–,–,25,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,0,20,20
346,MON_M081_A05a,ビッグマウス［1］,ビッグ,マウス,ビッグマウス［1］,–,M081_A05a,モンスター技,1,0,モンスター,–,突,–,敵,単体,23,1,2,0,95,-1,0,0,0,21,0,筋,体,–,悪臭,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,21,21
347,MON_M081_A05a_A,ジゴクヘ、イキナァ！［1］,ジゴクヘ、,イキナァ！,ジゴクヘ、イキナァ！［1］,–,M081_A05a,モンスター技,1,0,モンスター,–,突,–,敵,単体,16,1,1,0,95,1,0,0,0,16,0,筋,体,–,悪臭,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,20,20
348,MON_M081_A03a,超音波［1］,超,音波,超音波［1］,–,M081_A03a,モンスター技,1,0,モンスター,–,無,–,敵,単体,33,1,4,0,100,0,4,3,0,23,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,23,23
349,MON_M081_A03a_A,ホンキヲミセテヤロウ！［1］,ホンキヲ,ヤロウ！,ホンキヲミセテヤロウ！［1］,–,M081_A03a,モンスター技,1,0,モンスター,–,無,–,敵,単体,27,1,3,0,100,-1,3,3,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,22,22
350,MON_M082_A03a,インタラプトタックル［1］,インタ,タックル,インタラプトタックル［1］,–,M082_A03a,モンスター技,1,0,モンスター,–,打,–,敵,単体,42,1,2,0,95,-2,0,0,0,26,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,斬インタラプト,100,0,1,0,1,0,21,4
351,MON_M082_A02a,つつく［1］,つつ,つつく,つつく［1］,–,M082_A02a,モンスター技,1,1,モンスター,–,突,–,敵,単体,22,1,1,0,95,3,0,0,0,20,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,0,20,20
352,MON_M090_A04a,ブラスター［1］,ブラ,スター,ブラスター［1］,–,M090_A04a,モンスター技,1,0,モンスター,–,雷,–,敵,単体,33,1,3,0,95,0,0,0,0,23,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,22,22
353,MON_M090_A01a,精霊の法力［1］,精霊の,法力,精霊の法力［1］,–,M090_A01a,モンスター技,1,0,モンスター,–,–,–,味方,単体,0,1,3,0,100,0,0,0,0,0,0,–,–,–,詠唱短縮,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,0,0,0,0,22,22
354,MON_M090_A02a,精霊の支持［1］,精霊の,支持,精霊の支持［1］,–,M090_A02a,モンスター技,1,0,モンスター,–,–,–,味方,単体,0,1,3,0,100,2,0,0,0,0,0,–,–,–,術力,–,–,–,20,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,0,0,0,0,22,22
355,MON_M100_A01a,突く［1］,突,突く,突く［1］,–,M100_A01a,モンスター技,1,1,モンスター,–,突,–,敵,単体,34,1,3,0,95,-1,0,0,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,22,22
356,MON_M100_B01a,エアリアルスラッシュ［1］,エア,スラッシュ,エアリアルスラッシュ［1］,–,M100_B01a,モンスター技,1,0,モンスター,–,斬,–,敵,全体,34,1,4,0,95,-1,0,0,0,24,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,突インタラプト,100,0,1,0,1,0,23,6
357,MON_M100_B01a_A,クロススラッシュ［1］,クロス,スラッシュ,クロススラッシュ［1］,–,M100_B01a,モンスター技,1,0,モンスター,–,斬,–,敵,全体,14,1,2,0,95,-1,0,0,0,14,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,21,21
358,MON_M100_B02a,デモンズスクラッチ［1］,デモ,スクラッチ,デモンズスクラッチ［1］,–,M100_B02a,モンスター技,1,1,モンスター,–,斬,–,敵,単体,47,1,6,0,94,-3,6,4,1,27,0,筋,体,–,即死,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,25,25
359,MON_M101_A01a,ひっかく［1］,ひっ,かく,ひっかく［1］,–,M101_A01a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,27,1,2,0,95,1,0,0,0,22,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,24,21
360,MON_M101_A04a,ヒールスラッシュ［1］,ヒー,スラッシュ,ヒールスラッシュ［1］,–,M101_A04a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,39,1,4,0,94,2,0,0,1,25,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,26,23
361,MON_M101_A02a,フェザースラッシュ［1］,フェザー,スラッシュ,フェザースラッシュ［1］,–,M101_A02a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,62,1,4,0,94,-2,4,3,1,30,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,打インタラプト,100,0,1,0,1,0,26,6
362,MON_M101_B01a,フェザーダンス［1］,フェザー,ダンス,フェザーダンス［1］,–,M101_B01a,モンスター技,1,0,モンスター,–,打,–,敵,単体,70,1,4,0,93,0,0,0,2,32,0,運,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,1,0,0,0,–,0,カウンター,82,0,1,0,1,0,26,6
363,MON_M102_A03a,切り落とし［1］,切り,落とし,切り落とし［1］,–,M102_A03a,モンスター技,1,0,モンスター,–,斬,打,敵,単体,19,1,1,0,95,0,0,0,0,19,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,20,20
364,MON_M102_A08a,アッパースラッシュ［1］,アッパー,スラッシュ,アッパースラッシュ［1］,–,M102_A08a,モンスター技,1,0,モンスター,–,斬,–,敵,単体,32,1,3,0,94,-3,0,0,1,23,0,筋,体,–,メカスタン,–,–,–,25,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,22,22
