,label,ArtsName,OverAttackFirst,OverAttackLast,ArtsCategory,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,MaxRank,Count1,Count2,Count3,Count4,Count5,Attack1,Attack2,Attack3,Attack4,Attack5,AttackCount,BP1,BP2,BP3,BP4,BP5,Turn1,Turn2,Turn3,Turn4,Turn5,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,Random,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
348,OHG_GL000_A02_EX1,威嚇発砲,威嚇,発砲,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,22,23,24,25,26,1,2,2,2,2,2,0,0,0,0,0,92,2,0,0,0,20,技,体,―,挑発,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,0,20,11
349,OHG_GL000_A04_EX1,隼撃ち,隼,撃ち,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,21,22,23,24,25,1,2,2,2,2,2,0,0,0,0,0,92,5,0,0,0,20,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,2,20,11
350,OHG_GL000_A05_EX1,支援掃討,支援,掃討,我流技,片手銃技,片手銃技,突,―,敵,他者,5.0,0,6,36,101,208,35,36,37,38,39,1,3,3,3,3,3,0,0,0,0,0,92,-2,0,0,0,24,運,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対地,0,0,0,0,―,1,フォロー,100,0,1,0,0,0,10,12
351,OHG_GL000_B01_EX1,ラン&ガン,ラン&,ガン,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,36,101,208,59,60,61,63,65,1,3,3,3,3,3,0,0,0,0,0,92,1,0,0,0,30,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,対空,1,0,0,0,―,1,カウンター,80,0,1,0,1,0,21,5
352,OHG_GL000_B03_EX1,セレモントワ,レモン,トハ？,未使用技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,33,93,192,33,34,35,36,37,1,4,4,4,4,4,0,0,0,0,0,92,1,0,0,0,23,技,体,―,後続攻撃力,―,―,―,20,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,22,13
353,OHG_GL000_B04_EX1,憎しみの弾丸,憎しみの,弾丸,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,33,93,192,36,37,38,39,40,1,4,4,4,4,4,0,0,0,0,0,92,-3,0,0,0,24,技,体,―,攻撃力,挑発,―,―,-10,150,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,0,22,13
354,OHG_GL000_B05_EX1,アンチマテリアルショット,アンチ,ショット,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,5,31,85,176,36,37,38,39,40,1,5,5,5,5,5,0,0,0,0,0,92,1,0,0,0,24,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,1,0,0,メカ,1,―,0,0,1,0,1,0,23,14
355,OHG_GL000_B06_EX1,霞撃ち,霞,撃ち,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,6,36,101,208,25,26,27,28,29,1,3,3,3,3,3,0,0,0,0,0,92,3,0,0,0,0,技,体,―,詠唱延長,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,3,21,12
356,OHG_GL000_B08_EX1,堕天弾,堕天,弾,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,5,31,85,176,43,44,45,46,48,1,5,5,5,5,5,0,0,0,0,0,100,0,0,0,0,26,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,有翼,1,―,0,0,1,1,1,1,23,14
357,THG_GH000_A01_EX1,クリアリングバレット,クリア,バレット,我流技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,39,109,224,25,26,27,28,29,1,2,2,2,2,2,0,0,0,0,0,86,1,4,3,0,37,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,2,4,26
358,THG_GH000_A01_EX2,気合散弾,気合,散弾,固有技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,36,101,208,41,42,43,44,46,1,3,3,3,3,3,0,0,0,0,0,86,0,6,4,0,44,技,体,―,―,―,―,―,0,0,0.0,0.0,術力,―,20,0,0,対空,0,0,0,0,―,1,―,0,0,1,1,1,1,5,27
359,THG_GH000_A02_EX1,土竜撃,土竜,土竜,我流技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,36,101,208,41,42,43,44,46,1,3,3,3,3,3,0,0,0,0,0,86,0,6,4,0,44,技,体,―,すばやさ,―,―,―,-8,0,0.0,0.0,―,―,0,0,0,対地,0,0,0,0,―,1,―,0,0,1,2,1,0,5,27
360,THG_GH000_A03_EX1,スターシェル,スター,シェル,我流技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,33,93,192,46,47,48,49,51,1,4,4,4,4,4,0,0,0,0,0,86,-3,8,4,0,46,技,体,―,挑発,―,―,―,100,0,0.0,0.0,防御力,―,10,0,0,対空,0,0,1,0,―,1,―,0,0,1,1,1,1,6,28
361,THG_GH000_A04_EX1,スピリットバスター,スピリット,バスター,我流技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,5,28,77,160,60,61,62,64,66,1,6,6,6,6,6,0,0,0,0,0,86,-2,12,6,0,52,技,体,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,精霊,1,―,0,0,1,2,1,0,8,30
362,THG_GH000_B01_EX1,クイックハッピー,クイック,ハッピー,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,6,36,101,208,40,41,42,43,45,1,3,3,3,3,3,0,0,0,0,0,86,2,6,4,0,44,技,体,―,―,―,―,―,0,0,0.0,0.0,攻撃力,―,10,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,2,5,27
363,THG_GH000_B02_EX1,全面制圧,全面,制圧,我流技,両手銃技,汎用両手銃技,打,―,敵,全体,5.0,0,6,33,93,192,25,26,27,28,29,1,4,4,4,4,4,0,0,0,0,0,86,-1,8,4,0,37,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,4,1,4,6,28
364,THG_GHMAC_A01_EX1,速射カッター,速射,カッター,我流技,両手銃技,機関銃技,斬,―,敵,単体,5.0,0,7,39,109,224,39,40,41,42,43,1,2,2,2,2,2,0,0,0,0,0,86,2,4,3,0,44,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,チェイス,100,0,1,0,0,0,4,26
365,THG_GHMAC_B01_EX1,連携弾幕,連携,弾幕,我流技,両手銃技,機関銃技,突,―,敵,全体,5.0,0,6,33,93,192,25,26,27,28,29,1,4,4,4,4,4,0,0,0,0,0,86,-1,8,4,0,37,技,体,―,暗闇,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,2,6,28
366,THG_GHMAC_B02_EX1,挑発の乱,挑発の,乱,我流技,両手銃技,機関銃技,突,―,敵,乱撃,5.0,0,6,33,93,192,56,57,58,60,62,6,4,4,4,4,4,0,0,0,0,0,86,1,8,4,0,14,技,体,―,挑発,―,―,―,100,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,6,28
367,THG_GHFLA_A01_EX1,カウンターファイア,カウンター,ファイア,我流技,両手銃技,火炎放射器技,熱,―,敵,単体,5.0,0,6,33,93,192,93,94,96,98,101,1,4,4,4,4,4,0,0,0,0,0,86,2,8,4,0,66,技,集,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,対空,1,0,0,0,―,0,カウンター,82,0,1,0,1,0,6,6
368,THG_GHFLA_B01_EX1,イグナイトファイア,イグナ,ナイト,我流技,両手銃技,火炎放射器技,熱,―,敵,単体,5.0,0,6,33,93,192,82,83,85,87,90,1,4,4,4,4,4,0,0,0,0,0,86,-3,8,4,0,63,技,集,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,突インタラプト,100,0,1,0,1,0,6,6
369,THG_GHFLA_B02_EX1,リザーブ焼き,リザーブ,焼き,我流技,両手銃技,火炎放射器技,熱,―,敵,単体,5.0,0,6,36,101,208,43,44,45,46,48,1,3,3,3,3,3,0,0,0,0,0,86,1,6,4,0,46,技,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,2,1,2,5,27
370,THG_GHELE_A01_EX1,磁気破壊,磁気,破壊,我流技,両手銃技,電撃銃技,雷,―,敵,全体,5.0,0,6,36,101,208,20,21,22,23,24,1,3,3,3,3,3,0,0,0,0,0,86,2,6,4,0,35,技,集,―,メカスタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,メカ,0,―,0,0,1,0,1,3,5,27
371,THG_GHELE_A02_EX1,電気締め,電気,締め,我流技,両手銃技,電撃銃技,雷,―,敵,単体,5.0,0,6,33,93,192,46,47,48,49,51,1,4,4,4,4,4,0,0,0,0,0,86,0,8,4,0,46,技,集,―,スタン,―,―,―,75,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,水棲,0,―,0,0,1,1,1,1,6,28
372,THG_GHELE_B01_EX1,シャットダウン,シャット,ダウン,我流技,両手銃技,電撃銃技,雷,―,敵,単体,5.0,0,5,31,85,176,51,52,53,55,57,1,5,5,5,5,5,0,0,0,0,0,86,-3,10,5,0,49,技,集,―,メカマヒ,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,メカ,0,―,0,0,1,3,1,0,7,29
373,THG_GHBOM_A01_EX1,虫潰し,虫,潰し,我流技,両手銃技,爆撃銃技,打,―,敵,全体,5.0,0,6,33,93,192,28,29,30,31,32,1,4,4,4,4,4,0,0,0,0,0,86,-3,8,4,0,38,技,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対地,0,0,0,0,虫,0,―,0,0,1,1,1,1,6,28
374,THG_GHBOM_B01_EX1,ラストブレイク,ラスト,ブレイク,我流技,両手銃技,爆撃銃技,熱,―,敵,単体,5.0,0,6,36,101,208,40,41,42,43,45,1,3,3,3,3,3,0,0,0,0,0,86,-5,6,4,0,44,技,集,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,3,1,0,5,27
375,THG_GHBOM_B02_EX1,デイジーチェーン,デイジー,チェーン,我流技,両手銃技,爆撃銃技,熱,―,敵,全体,5.0,0,5,31,85,176,29,30,31,32,33,1,5,5,5,5,5,0,0,0,0,0,86,-3,10,5,0,38,技,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,植物,0,―,0,0,1,5,1,0,7,29
376,THG_GHCHE_A01_EX1,アンチエレメンタル,アンチ,メンタル,我流技,両手銃技,化学銃技,冷,―,敵,単体,5.0,0,6,33,93,192,46,47,48,49,51,1,4,4,4,4,4,0,0,0,0,0,86,-1,8,4,0,46,技,集,―,術力,―,―,―,-20,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,元素霊,0,―,0,0,1,1,1,0,6,28
377,THG_GHCHE_B01_EX1,アンチビースト,アンチ,ビースト,我流技,両手銃技,化学銃技,冷,―,敵,単体,5.0,0,6,36,101,208,38,39,40,41,42,1,3,3,3,3,3,0,0,0,0,0,86,2,6,4,0,42,技,集,―,毒,―,―,―,50,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,獣,0,―,0,0,1,0,1,2,5,27
378,THG_GHCHE_B02_EX1,アンチレプタイル,アンチ,タイル,我流技,両手銃技,化学銃技,冷,―,敵,単体,5.0,0,5,31,85,176,52,53,54,56,58,1,5,5,5,5,5,0,0,0,0,0,86,1,10,5,0,49,技,集,―,攻撃力,―,―,―,-20,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,爬虫類,0,―,0,0,1,0,1,3,7,29
379,MAR_MA000_A01_EX1,ラピッドフィスト,ラピッド,フィスト,我流技,体術,パンチ技,打,―,敵,単体,5.0,0,7,42,116,240,15,16,17,18,19,1,1,1,1,1,1,0,0,0,0,0,98,2,0,0,0,12,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,1,22,13
380,MAR_MA000_A07_EX1,ワンインチ,ワン,インチ,我流技,体術,パンチ技,打,突,敵,単体,5.0,0,7,39,109,224,23,24,25,26,27,1,2,2,2,2,2,0,0,0,0,0,98,1,0,0,0,17,技,体,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,1,―,0,0,1,0,0,0,23,14
381,MAR_MA000_B03_EX1,カウンター羅刹掌,カウンター,羅刹掌,我流技,体術,パンチ技,打,―,敵,単体,5.0,0,6,36,101,208,55,56,57,59,61,1,3,3,3,3,3,0,0,0,0,0,98,0,0,0,0,23,技,体,―,挑発,ガード不可,―,―,100,100,0.0,0.0,―,―,0,0,0,―,1,0,0,1,―,0,カウンター,80,0,1,0,1,0,24,8
382,MAR_MA000_B06_EX1,伏龍烈火拳,伏龍,烈火拳,我流技,体術,パンチ技,打,熱,敵,単体,5.0,0,6,36,101,208,28,29,30,31,32,1,3,3,3,3,3,0,0,0,0,0,98,-1,0,0,0,18,筋,体,―,―,―,―,―,0,0,0.0,0.0,攻撃力,―,10,0,0,―,0,0,1,0,―,0,―,0,0,1,0,1,1,24,15
383,MAR_MA000_B08_EX1,サハスラブジャ,サス,ラブジャ！,我流技,体術,パンチ技,打,―,敵,単体,5.0,0,5,31,85,176,42,43,44,45,47,1,5,5,5,5,5,0,0,0,0,0,98,-2,0,0,0,21,筋,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,2,1,0,26,17
384,MAR_MA000_A02_EX1,上段横蹴り,上段,横蹴り,我流技,体術,キック技,打,―,敵,単体,5.0,0,7,42,116,240,23,24,25,26,27,1,1,1,1,1,1,0,0,0,0,0,95,-1,1,2,0,17,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,19,10
385,MAR_MA000_A08_EX1,ライトニングブリッツ,ライト,ブリッツ,我流技,体術,キック技,打,雷,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,94,4,2,2,1,18,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,20,11
386,MAR_MA000_B01_EX1,追従登り,追従,登り,我流技,体術,キック技,打,冷,敵,他者,5.0,0,7,39,109,224,29,30,31,32,33,1,2,2,2,2,2,0,0,0,0,0,95,1,2,2,0,18,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,フォロー,100,0,1,0,0,0,9,11
387,MAR_MA000_B04_EX1,龍の顎,龍の,顎,我流技,体術,キック技,打,―,敵,単体,5.0,0,5,31,85,176,45,46,47,48,50,1,5,5,5,5,5,0,0,0,0,0,95,2,5,3,0,21,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,精霊,0,―,0,0,1,0,1,2,23,14
388,MAR_MA000_B07_EX1,アクセルラッシュ,アクセル,ラッシュ,我流技,体術,キック技,打,―,敵,単体,5.0,0,5,28,77,160,31,32,33,34,35,1,3,3,3,3,3,0,0,0,0,0,95,2,3,3,0,18,運,体,―,―,―,―,―,0,0,0.0,0.0,すばやさ,―,8,0,0,対空,0,0,0,0,―,0,―,0,0,1,1,1,1,24,15
389,MAR_MA000_A04_EX1,レッグダイブ,レッグ,ダイブ,我流技,体術,投げ技,打,―,敵,単体,5.0,0,7,39,109,224,25,26,27,28,29,1,2,2,2,2,2,0,0,0,0,0,91,0,4,3,1,17,体,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,1,―,0,0,1,0,1,1,20,11
390,MAR_MA000_A06_EX1,スパイラルスプラッシュ,スパイ,スパイラル,我流技,体術,投げ技,打,―,敵,単体,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,92,2,4,3,0,18,体,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,20,11
391,MAR_MA000_A09_EX1,レッグスウィープ,レッグ,スウィープ,我流技,体術,投げ技,打,―,敵,単体,5.0,0,6,36,101,208,54,55,56,58,60,1,3,3,3,3,3,0,0,0,0,0,92,0,6,4,0,22,技,体,―,スタン,ガード不可,―,―,50,100,0.0,0.0,―,―,0,0,0,対地,0,0,0,0,―,0,打インタラプト,100,0,1,0,1,0,21,5
392,MAR_MA000_B02_EX1,必中当て身,必中,当て身,我流技,体術,投げ技,打,―,敵,単体,5.0,0,6,33,93,192,41,42,43,44,46,1,4,4,4,4,4,0,0,0,0,0,92,-4,8,4,0,20,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,1,0,0,0,―,0,―,0,0,1,1,1,0,22,13
393,MAR_MA000_B09_EX1,先風陣,先,風陣,我流技,体術,投げ技,打,―,敵,単体,5.0,0,6,36,101,208,30,31,32,33,34,1,3,3,3,3,3,0,0,0,0,0,92,3,6,4,0,18,体,体,―,ヘイト消去,挑発,―,―,0,100,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,3,21,12
394,OHS_WL000_A01_UN1,追撃払い,追撃,払い,固有技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,29,30,31,32,33,1,2,2,2,2,2,0,0,0,0,0,95,-2,0,0,0,22,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,チェイス,100,0,1,0,0,0,20,11
395,OHS_WL000_A01_UN2,ウェイクアップ,ウェイ,アップ,固有技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,29,30,31,32,33,1,2,2,2,2,2,0,0,0,0,0,95,-7,-80,0,0,22,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,1,―,0,0,1,0,1,0,20,11
396,OHS_WL000_A04_UN1,ハヤブサカット,ハヤブサ,カット,固有技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,95,4,0,0,0,22,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,1,―,0,0,1,0,1,1,20,11
397,OHS_WLAXE_A01_UN1,ホークチェイサー,ホーク,チェイサー,固有技,片手剣技,斧技,斬,―,敵,単体,5.0,0,7,39,109,224,31,32,33,34,35,1,2,2,2,2,2,0,0,0,0,0,94,0,2,2,0,23,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,チェイス,100,0,1,0,0,0,20,11
398,THS_WH000_A01_UN1,終の強撃,終の,強撃,固有技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,7,39,109,224,31,32,33,34,35,1,2,2,2,2,2,0,0,0,0,0,89,-5,4,3,0,40,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,1,1,0,10,24
399,THS_WH000_A02_UN1,流し洗い,流し,洗い,固有技,両手剣技,汎用両手剣技,斬,―,敵,単体,5.0,0,7,42,116,240,23,24,25,26,27,1,1,1,1,1,1,0,0,0,0,0,89,2,2,2,0,37,筋,体,―,攻撃力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,1,9,23
400,THS_WHPSW_B01_UN1,乱高下,乱,乱高下,固有技,両手剣技,薙刀技,斬,―,敵,単体,5.0,0,6,36,101,208,40,41,42,43,45,1,3,3,3,3,3,0,0,0,0,0,92,7,78,28,0,44,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,2,11,25
401,OHG_GL000_B06_UN1,集中散らし,集中,散らし,固有技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,22,23,24,25,26,1,2,2,2,2,2,0,0,0,0,0,92,0,0,0,0,20,技,体,―,詠唱延長,―,―,―,75,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,0,20,11
402,THG_GH000_A01_UN1,荒れ散弾,荒れ,散弾,固有技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
403,ARTS_001_UN,誰よりも遅し,誰よりも,遅し,固有技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,26,27,28,29,30,1,2,2,2,2,2,0,0,0,0,0,92,-8,0,0,0,22,技,体,―,攻撃力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,0,1,0,20,11
404,ARTS_002_UN,固有技予備2,固有技予備2,固有技予備2,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
405,ARTS_003_UN,固有技予備3,固有技予備3,固有技予備3,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
406,ARTS_004_UN,固有技予備4,固有技予備4,固有技予備4,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
407,ARTS_005_UN,固有技予備5,固有技予備5,固有技予備5,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
408,ARTS_006_UN,固有技予備6,固有技予備6,固有技予備6,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
409,ARTS_007_UN,固有技予備7,固有技予備7,固有技予備7,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
410,ARTS_008_UN,固有技予備8,固有技予備8,固有技予備8,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
411,ARTS_009_UN,固有技予備9,固有技予備9,固有技予備9,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
412,ARTS_010_UN,固有技予備10,固有技予備10,固有技予備10,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
413,ARTS_011_UN,固有技予備11,固有技予備11,固有技予備11,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
414,ARTS_012_UN,固有技予備12,固有技予備12,固有技予備12,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
415,ARTS_013_UN,固有技予備13,固有技予備13,固有技予備13,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
416,ARTS_014_UN,固有技予備14,固有技予備14,固有技予備14,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
417,ARTS_015_UN,固有技予備15,固有技予備15,固有技予備15,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
418,ARTS_016_UN,固有技予備16,固有技予備16,固有技予備16,未使用技,両手銃技,汎用両手銃技,打,―,敵,単体,5.0,0,7,42,116,240,14,15,16,17,18,1,1,1,1,1,1,0,0,0,0,0,50,1,2,2,0,24,集,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,95,対空,0,0,0,0,―,1,―,0,0,1,0,1,1,13,25
